gene name,Closeness unDir,Degree unDir,Eccentricity unDir,Radiality unDir
HARS2,0.000171556,213,0.333333333,3.066025216
KARS,0.000175562,362,0.333333333,3.110152621
SPI1,0.00017304,271,0.333333333,3.082614466
MAGEA10,0.000170445,174,0.333333333,3.053417386
REG3A,0.000175193,336,0.333333333,3.106171201
MSR1,0.00018406,616,0.5,3.197412077
GALNT10,0.000182382,567,0.333333333,3.180822827
KCNF1,0.000173461,282,0.333333333,3.087259456
KIAA1211L,0.000166834,105,0.333333333,3.01128069
RAB3A,0.0001703,170,0.333333333,3.051758461
CPN1,0.000178094,441,0.333333333,3.137027206
PSMB2,0.000170387,204,0.333333333,3.052753816
NOTCH3,0.000171145,205,0.333333333,3.061380226
WISP3,0.00017334,272,0.333333333,3.085932316
SMURF1,0.000175685,357,0.333333333,3.111479761
IFNW1,0.00017298,258,0.333333333,3.081950896
SLC6A12,0.000177399,414,0.333333333,3.129727936
HRH1,0.000171262,202,0.333333333,3.062707366
POSTN,0.000176866,389,0.333333333,3.124087591
RBM42,0.000169119,147,0.333333333,3.038155275
SLC28A2,0.000172147,234,0.333333333,3.072660916
MYH2,0.000177873,433,0.333333333,3.134704711
BCAP29,0.000171615,209,0.333333333,3.066688786
PRKG2,0.000172414,245,0.333333333,3.075646981
NCALD,0.000169981,158,0.333333333,3.048108825
PPP1R13B,0.0001734,272,0.333333333,3.086595886
ZMIZ2,0.000172087,230,0.333333333,3.071997346
PI4KB,0.000177274,398,0.333333333,3.128400796
FAM8A1,0.000171939,229,0.333333333,3.070338421
FKBP15,0.000168124,106,0.333333333,3.0265428
RAB11FIP5,0.000170039,161,0.333333333,3.048772395
ACTB,0.000171497,219,0.333333333,3.065361646
TMBIM6,0.000175223,336,0.333333333,3.106502986
OPRK1,0.000177085,416,0.333333333,3.126410086
RGS20,0.000169981,159,0.333333333,3.048108825
POLDIP3,0.000173461,277,0.5,3.087259456
LY96,0.000172741,278,0.333333333,3.079296616
RPL4,0.000168294,136,0.333333333,3.02853351
KBTBD11,0.000175871,355,0.333333333,3.113470471
VGF,0.000171527,220,0.333333333,3.065693431
KCNG1,0.000174703,317,0.333333333,3.100862641
TGFB1I1,0.000170126,170,0.333333333,3.04976775
ST3GAL2,0.0001703,173,0.333333333,3.051758461
LSP1,0.000170503,197,0.333333333,3.054080956
APBB1,0.00017331,282,0.333333333,3.085600531
CTSC,0.000177431,420,0.333333333,3.130059721
BICD2,0.000175131,332,0.333333333,3.105507631
NFATC4,0.000168379,116,0.333333333,3.029528865
CELSR1,0.000174581,316,0.333333333,3.099535501
XRCC2,0.000173792,289,0.333333333,3.090909091
CCT4,0.000176835,408,0.333333333,3.123755806
ENO2,0.000176211,390,0.333333333,3.117120106
TUBG1,0.000171292,204,0.333333333,3.063039151
HADHA,0.000175901,366,0.333333333,3.113802256
SERPINF1,0.000172265,238,0.333333333,3.073988056
VAT1,0.000171468,209,0.333333333,3.065029861
PDE5A,0.000180473,503,0.5,3.161579297
BAX,0.000176056,361,0.333333333,3.115461181
TUBA1B,0.000170882,202,0.333333333,3.058394161
GYS2,0.000172831,260,0.333333333,3.080291971
SPRR1A,0.000168748,135,0.333333333,3.03384207
PSMD3,0.000174307,326,0.333333333,3.096549436
SLC1A1,0.000182949,602,0.333333333,3.186463172
PRNP,0.000179083,488,0.333333333,3.147312541
SERPINE1,0.000171556,217,0.333333333,3.066025216
BTBD3,0.000181917,573,0.333333333,3.176177837
ADAM22,0.000174856,329,0.333333333,3.102521566
GJA1,0.000178285,437,0.333333333,3.139017916
PSMD12,0.000174429,329,0.333333333,3.097876576
AP3B1,0.000175223,340,0.333333333,3.106502986
DPM2,0.000168492,122,0.333333333,3.030856005
TGFB3,0.00017307,274,0.333333333,3.082946251
FXYD2,0.00017337,290,0.333333333,3.086264101
SRPX,0.00017304,265,0.333333333,3.082614466
IGHMBP2,0.000175285,334,0.333333333,3.107166556
CSF2RA,0.000167504,103,0.333333333,3.01924353
KIAA1107,0.000164609,57,0.333333333,2.984406105
PTPN1,0.00017325,266,0.333333333,3.084936961
PTBP3,0.00017584,367,0.333333333,3.113138686
ITK,0.000169635,147,0.333333333,3.044127405
PASK,0.000167336,80,0.333333333,3.01725282
TENC1,0.000171969,225,0.333333333,3.070670206
BRPF1,0.000169176,131,0.333333333,3.038818845
DSP,0.000171204,199,0.333333333,3.062043796
GAP43,0.000184332,696,0.5,3.200066357
TRAK1,0.000172265,239,0.333333333,3.073988056
CKS1B,0.000166362,87,0.333333333,3.005640345
TRIM10,0.000171468,212,0.333333333,3.065029861
MADCAM1,0.000178635,444,0.333333333,3.142667551
CD2BP2,0.000172028,228,0.333333333,3.071333776
S100A8,0.000174734,351,0.333333333,3.101194426
PLA2G4A,0.000174246,305,0.333333333,3.095885866
INHBB,0.000175009,326,0.333333333,3.104180491
SFI1,0.000172444,241,0.333333333,3.075978766
DSTN,0.000168748,130,0.333333333,3.03384207
ICAM1,0.000171262,212,0.333333333,3.062707366
EPB41L2,0.000174825,326,0.333333333,3.102189781
TGFB2,0.000176991,402,0.333333333,3.125414731
NAP1L3,0.000169952,167,0.333333333,3.04777704
TCL1B,0.000169405,134,0.333333333,3.041473125
ZBTB40,0.000176211,369,0.333333333,3.117120106
CD163,0.00017001,170,0.333333333,3.04844061
LEFTY2,0.000167588,103,0.333333333,3.020238885
POLR3D,0.000170678,177,0.333333333,3.056071666
ATRX,0.000171733,218,0.333333333,3.068015926
NUMA1,0.000169147,145,0.333333333,3.03848706
WDR45,0.000169981,159,0.333333333,3.048108825
IL13,0.000170823,193,0.333333333,3.057730591
RHOG,0.00017334,276,0.333333333,3.085932316
PRSS3,0.000171615,214,0.333333333,3.066688786
SH2B1,0.00017001,169,0.333333333,3.04844061
PSMC4,0.000174886,345,0.333333333,3.102853351
SEPT11,0.000179051,468,0.333333333,3.146980756
GNAO1,0.000180375,529,0.5,3.160583942
MEP1B,0.000171438,215,0.333333333,3.064698076
RAB27B,0.000169607,150,0.333333333,3.04379562
KLK7,0.000169866,149,0.333333333,3.046781685
CSF3R,0.000181159,539,0.5,3.168546782
TRMT1,0.000169693,147,0.333333333,3.044790975
TRPV6,0.000170271,167,0.333333333,3.051426676
THBD,0.00017188,237,0.333333333,3.069674851
CCL1,0.000172771,255,0.333333333,3.079628401
RAB27A,0.00017334,270,0.333333333,3.085932316
ASMT,0.000172652,251,0.333333333,3.078301261
GABRR2,0.00017343,275,0.333333333,3.086927671
UBA7,0.000173853,286,0.333333333,3.091572661
SLURP1,0.000168294,114,0.333333333,3.02853351
BAZ2B,0.000169405,142,0.333333333,3.041473125
UBA2,0.000178571,461,0.333333333,3.142003981
ADAM20,0.000169262,153,0.333333333,3.0398142
PI4K2A,0.000172265,235,0.333333333,3.073988056
INSIG1,0.00017507,334,0.333333333,3.104844061
PSMC5,0.000171321,231,0.333333333,3.063370936
KIF1C,0.000172622,243,0.333333333,3.077969476
PDE6A,0.000174246,304,0.333333333,3.095885866
AAK1,0.000182782,587,0.333333333,3.184804247
EZH1,0.00017934,478,0.5,3.149966821
ITGAM,0.000176803,419,0.333333333,3.123424021
CCL15-CCL14,0.00015361,27,0.333333333,2.840079628
PLD3,0.000175439,350,0.333333333,3.108825481
ABCF1,0.000169808,160,0.333333333,3.046118115
CTSK,0.000176367,389,0.333333333,3.118779031
BCL2,0.000176398,372,0.333333333,3.119110816
RPL35,0.00017094,211,0.333333333,3.059057731
CD59,0.000176585,392,0.333333333,3.121101526
SPARC,0.000177841,438,0.333333333,3.134372926
FGF12,0.00018044,500,0.5,3.161247512
TOM1L2,0.000168209,96,0.333333333,3.027538155
TBX2,0.000168663,123,0.333333333,3.032846715
EPRS,0.000172921,265,0.333333333,3.081287326
SPTBN1,0.00017838,436,0.5,3.140013271
HLA-DQA1,0.000170184,173,0.333333333,3.050431321
PACSIN2,0.000173913,292,0.333333333,3.092236231
LY86,0.000171468,222,0.333333333,3.065029861
EPHA3,0.000172533,247,0.333333333,3.076974121
GLTSCR1L,0.000170794,195,0.333333333,3.057398806
SARM1,0.000167532,90,0.333333333,3.019575315
COX6A1,0.00016488,74,0.333333333,2.987723955
FAM47E-STBD1,0.000163988,58,0.333333333,2.97677505
PLXNB3,0.00016581,77,0.333333333,2.999004645
JPH3,0.000171703,219,0.333333333,3.067684141
SLC22A3,0.00017307,268,0.333333333,3.082946251
HOXA9,0.000170242,166,0.333333333,3.051094891
BGLAP,0.000171615,213,0.333333333,3.066688786
LRRK2*KDG*,0.000177368,412,0.333333333,3.129396151
RHOT1,0.000177651,411,0.333333333,3.132382216
F11R,0.000170736,181,0.333333333,3.056735236
XRN2,0.00017191,226,0.333333333,3.070006636
PARL,0.000169176,140,0.333333333,3.038818845
STUB1,0.00017307,260,0.333333333,3.082946251
UBA52,0.000171409,213,0.333333333,3.064366291
PPP1R9B,0.00016559,64,0.333333333,2.996350365
EFHD2,0.000167616,92,0.333333333,3.02057067
TOMM22,0.000168862,125,0.333333333,3.03516921
ARFGAP1,0.000169924,161,0.333333333,3.047445255
RHOT2,0.000169147,134,0.333333333,3.03848706
MARK4,0.00016975,153,0.333333333,3.045454545
ZNF746,0.000165755,70,0.333333333,2.998341075
MID1IP1,0.000170213,165,0.333333333,3.050763106
FBXO6,0.000171644,217,0.333333333,3.067020571
NFATC2,0.000176554,371,0.333333333,3.120769741
HK1,0.00017135,197,0.333333333,3.063702721
LIMA1,0.00017331,273,0.333333333,3.085600531
ADAP2,0.000172444,242,0.333333333,3.075978766
ECSIT,0.000169808,168,0.333333333,3.046118115
PRAM1,0.000171792,250,0.333333333,3.068679496
SIN3A,0.000169837,158,0.333333333,3.0464499
NOTCH1,0.000172087,236,0.333333333,3.071997346
AGO1,0.000174004,290,0.333333333,3.093231586
NDUFC2,0.000163934,57,0.333333333,2.97611148
CDC42SE1,0.000164042,59,0.333333333,2.97743862
TMOD3,0.000177651,414,0.333333333,3.132382216
ANKH,0.000181094,519,0.333333333,3.167883212
FBXW9,0.00016756,87,0.333333333,3.0199071
ISOC1,0.000174368,312,0.333333333,3.097213006
SIRT3,0.000166085,73,0.333333333,3.002322495
STRBP,0.000167029,80,0.333333333,3.013603185
TNFSF13,0.000171792,217,0.333333333,3.068679496
VKORC1,0.000172771,262,0.333333333,3.079628401
ARPC1B,0.000175131,331,0.333333333,3.105507631
PPAPDC1B,0.000171792,220,0.333333333,3.068679496
CIDEB,0.000172236,237,0.333333333,3.073656271
L3MBTL3,0.000170765,179,0.333333333,3.057067021
FBXL12,0.000169924,154,0.333333333,3.047445255
NUB1,0.000172117,226,0.333333333,3.072329131
UBASH3A,0.000166472,67,0.333333333,3.006967485
MTRF1,0.00016742,91,0.333333333,3.018248175
NDUFA8,0.000175285,342,0.333333333,3.107166556
CISD1,0.000169405,147,0.333333333,3.041473125
MKKS,0.000174917,323,0.333333333,3.103185136
SDF4,0.000168294,128,0.333333333,3.02853351
RICTOR,0.00016889,128,0.333333333,3.035500995
ECI2,0.00017135,225,0.333333333,3.063702721
TUBB1,0.00017094,192,0.333333333,3.059057731
MED15,0.000174703,324,0.333333333,3.100862641
NDUFA11,0.000165371,66,0.333333333,2.993696085
MSRB2,0.000168833,138,0.333333333,3.034837425
RMDN3,0.00016909,128,0.333333333,3.03782349
FBXW7,0.000185322,664,0.333333333,3.209688122
ACSS2,0.000172622,248,0.333333333,3.077969476
ARHGAP15,0.000174795,318,0.333333333,3.101857996
TBC1D23,0.00016909,139,0.333333333,3.03782349
RNF130,0.000174551,319,0.333333333,3.099203716
RETSAT,0.000167701,95,0.333333333,3.021566025
LONP1,0.000167954,107,0.333333333,3.02455209
HEXDC,0.000159464,47,0.333333333,2.919376244
ABCA7,0.000169866,153,0.333333333,3.046781685
RAI1,0.000171057,192,0.333333333,3.060384871
TUBA1C,0.000174825,329,0.333333333,3.102189781
UBE2J2,0.000166778,74,0.333333333,3.01061712
KIAA0319L,0.000171292,198,0.333333333,3.063039151
CSNK1G3,0.000173581,273,0.333333333,3.088586596
RAB2B,0.000168862,123,0.333333333,3.03516921
ZNF558,0.00016835,102,0.333333333,3.02919708
NDUFA4,0.000169578,168,0.333333333,3.043463835
LACTB,0.000167842,107,0.333333333,3.02322495
GFM1,0.000170329,172,0.333333333,3.052090246
C1orf27,0.000171057,195,0.333333333,3.060384871
ELOVL1,0.000170242,172,0.333333333,3.051094891
SLC40A1,0.000175377,336,0.333333333,3.108161911
VPS35,0.000166472,87,0.333333333,3.006967485
PECR,0.000174064,333,0.333333333,3.093895156
MPC1,0.000167448,100,0.333333333,3.01857996
FIS1,0.000170126,164,0.333333333,3.04976775
H2AFJ,0.000168322,102,0.333333333,3.028865295
FAR2,0.000170097,167,0.333333333,3.049435965
TMEM134,0.000170242,167,0.333333333,3.051094891
SPCS3,0.000170416,173,0.333333333,3.053085601
SLC25A37,0.000168748,169,0.333333333,3.03384207
AGO3,0.00017334,269,0.333333333,3.085932316
LILRA5,0.000164204,65,0.333333333,2.97942933
MOCS2,0.000172712,247,0.333333333,3.078964831
ELP5,0.000162973,55,0.333333333,2.96416722
DVL2,0.000165837,78,0.333333333,2.99933643
BDH2,0.000168606,114,0.333333333,3.032183145
LIME1,0.000170213,167,0.333333333,3.050763106
MARCH5,0.000168294,116,0.333333333,3.02853351
USMG5,0.000166168,115,0.333333333,3.00331785
KIAA1191,0.000171674,212,0.333333333,3.067352356
ANAPC11,0.000167364,104,0.333333333,3.017584605
UBASH3B,0.000174795,315,0.333333333,3.101857996
TMUB2,0.000173792,279,0.333333333,3.090909091
C6orf203,0.00016889,144,0.333333333,3.035500995
SEC11C,0.000170765,180,0.333333333,3.057067021
STRADB,0.000176243,391,0.333333333,3.117451891
KLHL22,0.000167588,89,0.333333333,3.020238885
VPS54,0.000171116,196,0.333333333,3.061048441
USP47,0.000177683,411,0.333333333,3.132714001
TESC,0.000168805,120,0.333333333,3.03450564
MTCH2,0.000168464,118,0.333333333,3.03052422
GALNT12,0.00017331,272,0.333333333,3.085600531
C11orf21,0.000156789,34,0.333333333,2.883875249
ZCCHC9,0.000163613,71,0.333333333,2.97213006
CRLS1,0.000167336,94,0.333333333,3.01725282
UBE2E2,0.000168152,116,0.333333333,3.026874585
CARKD,0.000172712,246,0.333333333,3.078964831
CYP4V2,0.000168124,117,0.333333333,3.0265428
MTFR1L,0.000178731,449,0.333333333,3.143662906
NUDT16L1,0.000169348,140,0.333333333,3.040809555
GNPTG,0.00017191,219,0.333333333,3.070006636
S100A6,0.000169119,143,0.333333333,3.038155275
PADI4,0.000174581,339,0.333333333,3.099535501
CRYL1,0.000170155,172,0.333333333,3.050099536
CD99L2,0.000168379,119,0.333333333,3.029528865
TMEM234,0.000161865,37,0.333333333,2.95023225
UBE2O,0.000169434,142,0.333333333,3.04180491
MCTP1,0.000171468,213,0.333333333,3.065029861
PHF12,0.000172028,223,0.333333333,3.071333776
DYSF,0.000178955,460,0.333333333,3.145985401
SYVN1,0.000163212,35,0.333333333,2.967153285
CCDC115,0.000170561,172,0.333333333,3.054744526
YPEL5,0.000170532,181,0.333333333,3.054412741
SCML1,0.000164339,67,0.333333333,2.981088255
ALYREF,0.000161734,47,0.333333333,2.948573324
ABHD16A,0.000167926,94,0.333333333,3.024220305
FNDC3B,0.0001665,86,0.333333333,3.00729927
ZSCAN32,0.00016952,145,0.333333333,3.042800265
TNS3,0.000175747,352,0.333333333,3.112143331
MCEE,0.000165453,80,0.333333333,2.99469144
SCYL1,0.000158781,39,0.333333333,2.910418049
C17orf59,0.000165975,75,0.333333333,3.000995355
RBP7,0.000166306,116,0.333333333,3.004976775
APOL2,0.000169635,149,0.333333333,3.044127405
MAP3K2,0.000171762,218,0.333333333,3.068347711
RIC8B,0.000172563,246,0.333333333,3.077305906
APPL2,0.000171438,207,0.333333333,3.064698076
ARL8B,0.000172921,257,0.333333333,3.081287326
MT-ND2,0.000163639,31,0.333333333,2.972461845
LRIF1,0.000168748,124,0.333333333,3.03384207
TBC1D15,0.00017059,178,0.333333333,3.055076311
AKTIP,0.000166472,99,0.333333333,3.006967485
C4orf33,0.000158078,31,0.333333333,2.901128069
UBQLN4,0.000177494,408,0.333333333,3.130723291
VPS4A,0.000169319,142,0.333333333,3.04047777
SAMSN1,0.000171585,214,0.333333333,3.066357001
GPR27,0.000169005,140,0.333333333,3.036828135
HERC2,0.000168833,125,0.333333333,3.034837425
MAP7D1,0.000170097,176,0.333333333,3.049435965
USE1,0.000166945,82,0.333333333,3.01260783
UBE2Q1,0.000162232,49,0.333333333,2.95487724
MCOLN1,0.000169779,160,0.333333333,3.04578633
TM7SF3,0.000169005,124,0.333333333,3.036828135
MKRN2,0.000176336,367,0.333333333,3.118447246
PFDN2,0.000165728,82,0.333333333,2.99800929
MSRA,0.000174095,292,0.333333333,3.094226941
ARHGAP9,0.000167983,121,0.333333333,3.024883875
C19orf66,0.000169377,149,0.333333333,3.04114134
PPP2R3C,0.000165948,64,0.333333333,3.00066357
FERMT3,0.000172741,249,0.333333333,3.079296616
SULT1A2,0.00016818,123,0.333333333,3.02720637
DCAF6,0.000176118,374,0.333333333,3.116124751
MSRB1,0.000171999,244,0.333333333,3.071001991
UQCR10,0.000168606,118,0.333333333,3.032183145
ZNF335,0.000170561,185,0.333333333,3.054744526
ARHGEF10L,0.000171204,200,0.333333333,3.062043796
C10orf11,0.000182017,552,0.333333333,3.177173192
ZNF302,0.000170155,170,0.333333333,3.050099536
SCRN2,0.000169205,137,0.333333333,3.03915063
MYO1G,0.000168152,110,0.333333333,3.026874585
SAP30BP,0.000168577,114,0.333333333,3.03185136
DDRGK1,0.000169492,145,0.333333333,3.04246848
PBLD,0.000173853,289,0.333333333,3.091572661
CSAD,0.000166667,91,0.333333333,3.00928998
PLBD1,0.00017322,285,0.333333333,3.084605176
CHFR,0.000171145,201,0.333333333,3.061380226
GMPR2,0.000169635,155,0.333333333,3.044127405
FAM134A,0.000169005,136,0.333333333,3.036828135
SCAND1,0.000168862,133,0.333333333,3.03516921
ABHD12,0.000159388,32,0.333333333,2.918380889
MGAT4B,0.000170271,174,0.333333333,3.051426676
SNX6,0.000170969,195,0.333333333,3.059389516
CHCHD7,0.000167588,101,0.333333333,3.020238885
EHD4,0.00017331,264,0.333333333,3.085600531
NCOR1,0.000173762,283,0.333333333,3.090577306
CLEC4A,0.000170329,196,0.333333333,3.052090246
ZNF106,0.00017325,277,0.333333333,3.084936961
HAUS4,0.000171497,202,0.333333333,3.065361646
NARF,0.000168919,133,0.333333333,3.03583278
KLHDC2,0.000168719,123,0.333333333,3.033510285
AMBRA1,0.000175654,343,0.333333333,3.111147976
SIRT1,0.000170039,166,0.333333333,3.048772395
GPR108,0.000157928,37,0.333333333,2.899137359
PPP1R21,0.000156323,33,0.333333333,2.877571334
MYLIP,0.00017343,271,0.333333333,3.086927671
PAAF1,0.0001734,270,0.333333333,3.086595886
CWC25,0.000170823,190,0.333333333,3.057730591
PSTPIP2,0.000175039,334,0.333333333,3.104512276
MICAL1,0.000169981,161,0.333333333,3.048108825
AGTRAP,0.000175408,334,0.333333333,3.108493696
GIMAP6,0.000171409,214,0.333333333,3.064366291
PLAC8,0.000166362,76,0.333333333,3.005640345
CLEC12A,0.000162549,63,0.333333333,2.95885866
KIAA1598,0.00017819,432,0.333333333,3.138022561
ELAC1,0.000173822,285,0.333333333,3.091240876
CSGALNACT2,0.000168577,144,0.333333333,3.03185136
GSTK1,0.000170707,183,0.333333333,3.056403451
DPP9,0.000170387,167,0.333333333,3.052753816
REC8,0.000168379,119,0.333333333,3.029528865
ULK3,0.000169693,147,0.333333333,3.044790975
ROGDI,0.000170068,163,0.333333333,3.04910418
USB1,0.000169866,164,0.333333333,3.046781685
FN3KRP,0.000161212,33,0.333333333,2.941937624
NDUFA10,0.00017331,273,0.333333333,3.085600531
FYCO1,0.000177054,398,0.333333333,3.126078301
MAT2B,0.000171851,228,0.333333333,3.069343066
PATL1,0.00016714,80,0.333333333,3.014930325
TAOK1,0.000168663,121,0.333333333,3.032846715
ACER3,0.000169005,141,0.333333333,3.036828135
STK11IP,0.000162602,47,0.333333333,2.95952223
TET2,0.000177085,395,0.333333333,3.126410086
FBRS,0.000162153,55,0.333333333,2.953881885
HINT2,0.000172325,243,0.333333333,3.074651626
YPEL3,0.00016675,96,0.333333333,3.010285335
SERGEF,0.000170271,172,0.333333333,3.051426676
FHOD1,0.000169607,143,0.333333333,3.04379562
VPS16,0.000169377,140,0.333333333,3.04114134
NDUFA13,0.000168663,138,0.333333333,3.032846715
TUBGCP6,0.000167588,103,0.333333333,3.020238885
TECPR1,0.00015456,45,0.333333333,2.853351029
CPNE2,0.000168237,114,0.333333333,3.02786994
SIRT7,0.000172236,240,0.333333333,3.073656271
AURKAIP1,0.000168011,113,0.333333333,3.02521566
APOBR,0.000169147,164,0.333333333,3.03848706
C12orf10,0.000171204,198,0.333333333,3.062043796
NADSYN1,0.000168549,121,0.333333333,3.031519575
CCDC107,0.000159185,35,0.333333333,2.915726609
YWHAG,0.000174277,307,0.333333333,3.096217651
FBRSL1,0.000154967,17,0.333333333,2.858991374
FUNDC1,0.000170736,187,0.333333333,3.056735236
HM13,0.00017313,258,0.333333333,3.083609821
FBXO8,0.000181422,525,0.333333333,3.171201062
KIF13A,0.000176835,401,0.333333333,3.123755806
NETO2,0.000172652,255,0.333333333,3.078301261
ECHDC2,0.000171292,216,0.333333333,3.063039151
C1orf85,0.000159185,37,0.333333333,2.915726609
CYP2U1,0.000168435,108,0.333333333,3.030192435
KBTBD3,0.000165618,55,0.333333333,2.99668215
ARRB1,0.000175439,346,0.333333333,3.108825481
PI4KA,0.000171057,199,0.333333333,3.060384871
PRR14,0.000168067,107,0.333333333,3.02587923
EGLN1,0.0001731,262,0.333333333,3.083278036
ZDHHC7,0.000172384,238,0.333333333,3.075315196
CERS2,0.000167448,106,0.333333333,3.01857996
TRPS1,0.00017322,262,0.333333333,3.084605176
SCNM1,0.000169033,142,0.333333333,3.03715992
CORO7,0.000168919,133,0.333333333,3.03583278
ALKBH3,0.000172176,227,0.333333333,3.072992701
DUSP22,0.000168379,119,0.333333333,3.029528865
LOXL4,0.000166003,62,0.333333333,3.00132714
MARC1,0.000172325,234,0.333333333,3.074651626
DNAJC5,0.000165289,52,0.333333333,2.99270073
SNCAIP,0.000172563,243,0.333333333,3.077305906
ATCAY,0.000166722,83,0.333333333,3.00995355
ATP13A2,0.000167954,110,0.333333333,3.02455209
ARHGAP24,0.000179469,467,0.333333333,3.151293962
MLXIPL,0.000170097,175,0.333333333,3.049435965
CLIC6,0.000174186,289,0.333333333,3.095222296
NTF4,0.000166945,99,0.333333333,3.01260783
RASL12,0.000171556,214,0.333333333,3.066025216
C19orf52,0.000159109,29,0.333333333,2.914731254
AADAT,0.000171615,226,0.333333333,3.066688786
RAB3D,0.000165536,67,0.333333333,2.995686795
PLEKHG6,0.000171939,220,0.333333333,3.070338421
ACSS3,0.000170853,190,0.333333333,3.058062376
PGAM5,0.000174155,296,0.333333333,3.094890511
PYROXD2,0.000169952,158,0.333333333,3.04777704
A1BG,0.00016415,75,0.333333333,2.97876576
KLC2,0.000169924,159,0.333333333,3.047445255
PNPO,0.000170736,183,0.333333333,3.056735236
DYDC1,0.000154059,31,0.333333333,2.846383543
RNF32,0.000168464,123,0.333333333,3.03052422
BBS7,0.000166639,77,0.333333333,3.008958195
ZNF682,0.000164015,50,0.333333333,2.977106835
UPB1,0.000171703,254,0.333333333,3.067684141
PRMT8,0.000178126,421,0.333333333,3.137358991
CHST4,0.000172147,235,0.333333333,3.072660916
FXYD7,0.000168067,128,0.333333333,3.02587923
OGDHL,0.00017319,269,0.333333333,3.084273391
WDR52,0.00016675,94,0.333333333,3.010285335
PLEKHS1,0.000170329,179,0.333333333,3.052090246
EPS8L1,0.000167196,93,0.333333333,3.015593895
LOXHD1,0.000168322,113,0.333333333,3.028865295
ADH4,0.000171204,230,0.333333333,3.062043796
ESX1,0.000165948,69,0.333333333,3.00066357
OTOF,0.000175193,330,0.333333333,3.106171201
NDUFA4L2,0.000163559,59,0.333333333,2.97146649
SLC30A2,0.000167364,104,0.333333333,3.017584605
PTPN23,0.000166141,63,0.333333333,3.002986065
PPP1R1B,0.000167898,98,0.333333333,3.02388852
APOL5,0.000170242,174,0.333333333,3.051094891
CPED1,0.000174703,316,0.333333333,3.100862641
DEFB126,0.000162866,47,0.333333333,2.96284008
NLRP12,0.000168748,128,0.333333333,3.03384207
DLX6,0.000168719,129,0.333333333,3.033510285
KCNH4,0.000169664,151,0.333333333,3.04445919
TBC1D17,0.000167954,111,0.333333333,3.02455209
TFCP2L1,0.000173491,272,0.333333333,3.087591241
SEC14L4,0.000167701,86,0.333333333,3.021566025
GFI1B,0.000169119,137,0.333333333,3.038155275
ASIC4,0.000163265,57,0.333333333,2.967816855
MEFV,0.000178444,436,0.333333333,3.140676841
PPARGC1A,0.000176554,380,0.333333333,3.120769741
MARK1,0.000174368,297,0.333333333,3.097213006
WNK2,0.000168776,128,0.333333333,3.034173855
NOSTRIN,0.000174917,317,0.333333333,3.103185136
DAK,0.000168634,120,0.333333333,3.03251493
LAMP5,0.000169722,178,0.333333333,3.04512276
OSBP2,0.000170999,197,0.333333333,3.059721301
RAB17,0.000169808,168,0.333333333,3.046118115
GDF9,0.000166003,75,0.333333333,3.00132714
CABP2,0.000169119,149,0.333333333,3.038155275
NARFL,0.000169434,140,0.333333333,3.04180491
ARPP21,0.000178063,432,0.333333333,3.136695421
PKD2L1,0.000171644,215,0.333333333,3.067020571
LRRK1,0.000167673,86,0.333333333,3.02123424
SLC25A21,0.000183117,579,0.333333333,3.188122097
GPR88,0.00016975,166,0.333333333,3.045454545
ALDH8A1,0.000176554,389,0.333333333,3.120769741
SLC27A5,0.000171969,248,0.333333333,3.070670206
PRDM9,0.000164501,79,0.333333333,2.983078965
SLC30A10,0.000176087,370,0.333333333,3.115792966
APOA2,0.000171468,249,0.333333333,3.065029861
SLC7A10,0.000167112,93,0.333333333,3.01459854
TMEM176B,0.000176866,401,0.333333333,3.124087591
MANSC1,0.000171057,198,0.333333333,3.060384871
DMGDH,0.00017331,287,0.333333333,3.085600531
A2M,0.000172028,231,0.333333333,3.071333776
CFHR5,0.000167252,126,0.333333333,3.016257465
PRDM5,0.000175285,332,0.333333333,3.107166556
TEX2,0.000176929,387,0.333333333,3.124751161
DOCK7,0.000173943,283,0.333333333,3.092568016
HRH3,0.000167729,115,0.333333333,3.02189781
SLC22A7,0.000168124,153,0.333333333,3.0265428
PRDM11,0.00017059,175,0.333333333,3.055076311
PGPEP1,0.000167392,102,0.333333333,3.01791639
RTP3,0.000172058,245,0.333333333,3.071665561
MILR1,0.000160694,51,0.333333333,2.935301924
ZNF668,0.000165071,72,0.333333333,2.99004645
USHBP1,0.000167448,94,0.333333333,3.01857996
BBS12,0.000169147,136,0.333333333,3.03848706
ALOXE3,0.000167001,79,0.333333333,3.0132714
ANGPT4,0.000167645,111,0.333333333,3.020902455
GSTA3,0.000173822,293,0.333333333,3.091240876
GFRA4,0.000168748,132,0.333333333,3.03384207
C7orf43,0.000172147,226,0.333333333,3.072660916
ABCC11,0.000163185,43,0.333333333,2.9668215
RAB25,0.000170532,170,0.333333333,3.054412741
PPARGC1B,0.000161342,39,0.333333333,2.943596549
MST1,0.000169837,184,0.333333333,3.0464499
CAMKV,0.000172236,234,0.333333333,3.073656271
RERGL,0.000174764,322,0.333333333,3.101526211
TMEM176A,0.000167448,110,0.333333333,3.01857996
CORIN,0.000171086,196,0.333333333,3.060716656
G6PC2,0.000168435,129,0.333333333,3.030192435
MARVELD3,0.000169033,121,0.333333333,3.03715992
BHMT2,0.000168124,117,0.333333333,3.0265428
A1CF,0.000183251,626,0.333333333,3.189449237
