gene name,Closeness unDir,Eccentricity unDir,Radiality unDir
MTRF1,0.00016742,0.333333333,3.018248175
NDUFA8,0.000175285,0.333333333,3.107166556
CISD1,0.000169405,0.333333333,3.041473125
MKKS,0.000174917,0.333333333,3.103185136
SDF4,0.000168294,0.333333333,3.02853351
RICTOR,0.00016889,0.333333333,3.035500995
ECI2,0.00017135,0.333333333,3.063702721
TUBB1,0.00017094,0.333333333,3.059057731
MED15,0.000174703,0.333333333,3.100862641
NDUFA11,0.000165371,0.333333333,2.993696085
MSRB2,0.000168833,0.333333333,3.034837425
RMDN3,0.00016909,0.333333333,3.03782349
FBXW7,0.000185322,0.333333333,3.209688122
ACSS2,0.000172622,0.333333333,3.077969476
ARHGAP15,0.000174795,0.333333333,3.101857996
TBC1D23,0.00016909,0.333333333,3.03782349
RNF130,0.000174551,0.333333333,3.099203716
RETSAT,0.000167701,0.333333333,3.021566025
LONP1,0.000167954,0.333333333,3.02455209
HEXDC,0.000159464,0.333333333,2.919376244
ABCA7,0.000169866,0.333333333,3.046781685
RAI1,0.000171057,0.333333333,3.060384871
TUBA1C,0.000174825,0.333333333,3.102189781
UBE2J2,0.000166778,0.333333333,3.01061712
KIAA0319L,0.000171292,0.333333333,3.063039151
CSNK1G3,0.000173581,0.333333333,3.088586596
RAB2B,0.000168862,0.333333333,3.03516921
ZNF558,0.00016835,0.333333333,3.02919708
NDUFA4,0.000169578,0.333333333,3.043463835
LACTB,0.000167842,0.333333333,3.02322495
GFM1,0.000170329,0.333333333,3.052090246
C1orf27,0.000171057,0.333333333,3.060384871
ELOVL1,0.000170242,0.333333333,3.051094891
SLC40A1,0.000175377,0.333333333,3.108161911
VPS35,0.000166472,0.333333333,3.006967485
PECR,0.000174064,0.333333333,3.093895156
MPC1,0.000167448,0.333333333,3.01857996
FIS1,0.000170126,0.333333333,3.04976775
H2AFJ,0.000168322,0.333333333,3.028865295
FAR2,0.000170097,0.333333333,3.049435965
TMEM134,0.000170242,0.333333333,3.051094891
SPCS3,0.000170416,0.333333333,3.053085601
SLC25A37,0.000168748,0.333333333,3.03384207
AGO3,0.00017334,0.333333333,3.085932316
LILRA5,0.000164204,0.333333333,2.97942933
MOCS2,0.000172712,0.333333333,3.078964831
ELP5,0.000162973,0.333333333,2.96416722
DVL2,0.000165837,0.333333333,2.99933643
BDH2,0.000168606,0.333333333,3.032183145
LIME1,0.000170213,0.333333333,3.050763106
MARCH5,0.000168294,0.333333333,3.02853351
USMG5,0.000166168,0.333333333,3.00331785
KIAA1191,0.000171674,0.333333333,3.067352356
ANAPC11,0.000167364,0.333333333,3.017584605
UBASH3B,0.000174795,0.333333333,3.101857996
TMUB2,0.000173792,0.333333333,3.090909091
C6orf203,0.00016889,0.333333333,3.035500995
SEC11C,0.000170765,0.333333333,3.057067021
STRADB,0.000176243,0.333333333,3.117451891
KLHL22,0.000167588,0.333333333,3.020238885
VPS54,0.000171116,0.333333333,3.061048441
USP47,0.000177683,0.333333333,3.132714001
TESC,0.000168805,0.333333333,3.03450564
MTCH2,0.000168464,0.333333333,3.03052422
GALNT12,0.00017331,0.333333333,3.085600531
C11orf21,0.000156789,0.333333333,2.883875249
ZCCHC9,0.000163613,0.333333333,2.97213006
CRLS1,0.000167336,0.333333333,3.01725282
UBE2E2,0.000168152,0.333333333,3.026874585
CARKD,0.000172712,0.333333333,3.078964831
CYP4V2,0.000168124,0.333333333,3.0265428
MTFR1L,0.000178731,0.333333333,3.143662906
NUDT16L1,0.000169348,0.333333333,3.040809555
GNPTG,0.00017191,0.333333333,3.070006636
S100A6,0.000169119,0.333333333,3.038155275
PADI4,0.000174581,0.333333333,3.099535501
CRYL1,0.000170155,0.333333333,3.050099536
CD99L2,0.000168379,0.333333333,3.029528865
TMEM234,0.000161865,0.333333333,2.95023225
UBE2O,0.000169434,0.333333333,3.04180491
MCTP1,0.000171468,0.333333333,3.065029861
PHF12,0.000172028,0.333333333,3.071333776
DYSF,0.000178955,0.333333333,3.145985401
SYVN1,0.000163212,0.333333333,2.967153285
CCDC115,0.000170561,0.333333333,3.054744526
YPEL5,0.000170532,0.333333333,3.054412741
SCML1,0.000164339,0.333333333,2.981088255
ALYREF,0.000161734,0.333333333,2.948573324
ABHD16A,0.000167926,0.333333333,3.024220305
FNDC3B,0.0001665,0.333333333,3.00729927
ZSCAN32,0.00016952,0.333333333,3.042800265
TNS3,0.000175747,0.333333333,3.112143331
MCEE,0.000165453,0.333333333,2.99469144
SCYL1,0.000158781,0.333333333,2.910418049
C17orf59,0.000165975,0.333333333,3.000995355
RBP7,0.000166306,0.333333333,3.004976775
APOL2,0.000169635,0.333333333,3.044127405
MAP3K2,0.000171762,0.333333333,3.068347711
RIC8B,0.000172563,0.333333333,3.077305906
APPL2,0.000171438,0.333333333,3.064698076
ARL8B,0.000172921,0.333333333,3.081287326
MT-ND2,0.000163639,0.333333333,2.972461845
LRIF1,0.000168748,0.333333333,3.03384207
TBC1D15,0.00017059,0.333333333,3.055076311
AKTIP,0.000166472,0.333333333,3.006967485
C4orf33,0.000158078,0.333333333,2.901128069
UBQLN4,0.000177494,0.333333333,3.130723291
VPS4A,0.000169319,0.333333333,3.04047777
SAMSN1,0.000171585,0.333333333,3.066357001
GPR27,0.000169005,0.333333333,3.036828135
HERC2,0.000168833,0.333333333,3.034837425
MAP7D1,0.000170097,0.333333333,3.049435965
USE1,0.000166945,0.333333333,3.01260783
UBE2Q1,0.000162232,0.333333333,2.95487724
MCOLN1,0.000169779,0.333333333,3.04578633
TM7SF3,0.000169005,0.333333333,3.036828135
MKRN2,0.000176336,0.333333333,3.118447246
PFDN2,0.000165728,0.333333333,2.99800929
MSRA,0.000174095,0.333333333,3.094226941
ARHGAP9,0.000167983,0.333333333,3.024883875
C19orf66,0.000169377,0.333333333,3.04114134
PPP2R3C,0.000165948,0.333333333,3.00066357
FERMT3,0.000172741,0.333333333,3.079296616
SULT1A2,0.00016818,0.333333333,3.02720637
DCAF6,0.000176118,0.333333333,3.116124751
MSRB1,0.000171999,0.333333333,3.071001991
UQCR10,0.000168606,0.333333333,3.032183145
ZNF335,0.000170561,0.333333333,3.054744526
ARHGEF10L,0.000171204,0.333333333,3.062043796
C10orf11,0.000182017,0.333333333,3.177173192
ZNF302,0.000170155,0.333333333,3.050099536
SCRN2,0.000169205,0.333333333,3.03915063
MYO1G,0.000168152,0.333333333,3.026874585
SAP30BP,0.000168577,0.333333333,3.03185136
DDRGK1,0.000169492,0.333333333,3.04246848
PBLD,0.000173853,0.333333333,3.091572661
CSAD,0.000166667,0.333333333,3.00928998
PLBD1,0.00017322,0.333333333,3.084605176
CHFR,0.000171145,0.333333333,3.061380226
GMPR2,0.000169635,0.333333333,3.044127405
FAM134A,0.000169005,0.333333333,3.036828135
SCAND1,0.000168862,0.333333333,3.03516921
ABHD12,0.000159388,0.333333333,2.918380889
MGAT4B,0.000170271,0.333333333,3.051426676
SNX6,0.000170969,0.333333333,3.059389516
CHCHD7,0.000167588,0.333333333,3.020238885
EHD4,0.00017331,0.333333333,3.085600531
NCOR1,0.000173762,0.333333333,3.090577306
CLEC4A,0.000170329,0.333333333,3.052090246
ZNF106,0.00017325,0.333333333,3.084936961
HAUS4,0.000171497,0.333333333,3.065361646
NARF,0.000168919,0.333333333,3.03583278
KLHDC2,0.000168719,0.333333333,3.033510285
AMBRA1,0.000175654,0.333333333,3.111147976
SIRT1,0.000170039,0.333333333,3.048772395
GPR108,0.000157928,0.333333333,2.899137359
PPP1R21,0.000156323,0.333333333,2.877571334
MYLIP,0.00017343,0.333333333,3.086927671
PAAF1,0.0001734,0.333333333,3.086595886
CWC25,0.000170823,0.333333333,3.057730591
PSTPIP2,0.000175039,0.333333333,3.104512276
MICAL1,0.000169981,0.333333333,3.048108825
AGTRAP,0.000175408,0.333333333,3.108493696
GIMAP6,0.000171409,0.333333333,3.064366291
PLAC8,0.000166362,0.333333333,3.005640345
CLEC12A,0.000162549,0.333333333,2.95885866
KIAA1598,0.00017819,0.333333333,3.138022561
ELAC1,0.000173822,0.333333333,3.091240876
CSGALNACT2,0.000168577,0.333333333,3.03185136
GSTK1,0.000170707,0.333333333,3.056403451
DPP9,0.000170387,0.333333333,3.052753816
REC8,0.000168379,0.333333333,3.029528865
ULK3,0.000169693,0.333333333,3.044790975
ROGDI,0.000170068,0.333333333,3.04910418
USB1,0.000169866,0.333333333,3.046781685
FN3KRP,0.000161212,0.333333333,2.941937624
NDUFA10,0.00017331,0.333333333,3.085600531
FYCO1,0.000177054,0.333333333,3.126078301
MAT2B,0.000171851,0.333333333,3.069343066
PATL1,0.00016714,0.333333333,3.014930325
TAOK1,0.000168663,0.333333333,3.032846715
ACER3,0.000169005,0.333333333,3.036828135
STK11IP,0.000162602,0.333333333,2.95952223
TET2,0.000177085,0.333333333,3.126410086
FBRS,0.000162153,0.333333333,2.953881885
HINT2,0.000172325,0.333333333,3.074651626
YPEL3,0.00016675,0.333333333,3.010285335
SERGEF,0.000170271,0.333333333,3.051426676
FHOD1,0.000169607,0.333333333,3.04379562
VPS16,0.000169377,0.333333333,3.04114134
NDUFA13,0.000168663,0.333333333,3.032846715
TUBGCP6,0.000167588,0.333333333,3.020238885
TECPR1,0.00015456,0.333333333,2.853351029
CPNE2,0.000168237,0.333333333,3.02786994
SIRT7,0.000172236,0.333333333,3.073656271
AURKAIP1,0.000168011,0.333333333,3.02521566
APOBR,0.000169147,0.333333333,3.03848706
C12orf10,0.000171204,0.333333333,3.062043796
NADSYN1,0.000168549,0.333333333,3.031519575
CCDC107,0.000159185,0.333333333,2.915726609
YWHAG,0.000174277,0.333333333,3.096217651
FBRSL1,0.000154967,0.333333333,2.858991374
FUNDC1,0.000170736,0.333333333,3.056735236
HM13,0.00017313,0.333333333,3.083609821
FBXO8,0.000181422,0.333333333,3.171201062
KIF13A,0.000176835,0.333333333,3.123755806
NETO2,0.000172652,0.333333333,3.078301261
ECHDC2,0.000171292,0.333333333,3.063039151
C1orf85,0.000159185,0.333333333,2.915726609
CYP2U1,0.000168435,0.333333333,3.030192435
KBTBD3,0.000165618,0.333333333,2.99668215
ARRB1,0.000175439,0.333333333,3.108825481
PI4KA,0.000171057,0.333333333,3.060384871
PRR14,0.000168067,0.333333333,3.02587923
EGLN1,0.0001731,0.333333333,3.083278036
ZDHHC7,0.000172384,0.333333333,3.075315196
CERS2,0.000167448,0.333333333,3.01857996
TRPS1,0.00017322,0.333333333,3.084605176
SCNM1,0.000169033,0.333333333,3.03715992
CORO7,0.000168919,0.333333333,3.03583278
ALKBH3,0.000172176,0.333333333,3.072992701
DUSP22,0.000168379,0.333333333,3.029528865
LOXL4,0.000166003,0.333333333,3.00132714
MARC1,0.000172325,0.333333333,3.074651626
DNAJC5,0.000165289,0.333333333,2.99270073
SNCAIP,0.000172563,0.333333333,3.077305906
ATCAY,0.000166722,0.333333333,3.00995355
ATP13A2,0.000167954,0.333333333,3.02455209
ARHGAP24,0.000179469,0.333333333,3.151293962
MLXIPL,0.000170097,0.333333333,3.049435965
CLIC6,0.000174186,0.333333333,3.095222296
NTF4,0.000166945,0.333333333,3.01260783
RASL12,0.000171556,0.333333333,3.066025216
C19orf52,0.000159109,0.333333333,2.914731254
AADAT,0.000171615,0.333333333,3.066688786
RAB3D,0.000165536,0.333333333,2.995686795
PLEKHG6,0.000171939,0.333333333,3.070338421
ACSS3,0.000170853,0.333333333,3.058062376
PGAM5,0.000174155,0.333333333,3.094890511
PYROXD2,0.000169952,0.333333333,3.04777704
A1BG,0.00016415,0.333333333,2.97876576
KLC2,0.000169924,0.333333333,3.047445255
PNPO,0.000170736,0.333333333,3.056735236
DYDC1,0.000154059,0.333333333,2.846383543
RNF32,0.000168464,0.333333333,3.03052422
BBS7,0.000166639,0.333333333,3.008958195
ZNF682,0.000164015,0.333333333,2.977106835
UPB1,0.000171703,0.333333333,3.067684141
PRMT8,0.000178126,0.333333333,3.137358991
CHST4,0.000172147,0.333333333,3.072660916
FXYD7,0.000168067,0.333333333,3.02587923
OGDHL,0.00017319,0.333333333,3.084273391
WDR52,0.00016675,0.333333333,3.010285335
PLEKHS1,0.000170329,0.333333333,3.052090246
EPS8L1,0.000167196,0.333333333,3.015593895
LOXHD1,0.000168322,0.333333333,3.028865295
ADH4,0.000171204,0.333333333,3.062043796
ESX1,0.000165948,0.333333333,3.00066357
OTOF,0.000175193,0.333333333,3.106171201
NDUFA4L2,0.000163559,0.333333333,2.97146649
SLC30A2,0.000167364,0.333333333,3.017584605
PTPN23,0.000166141,0.333333333,3.002986065
PPP1R1B,0.000167898,0.333333333,3.02388852
APOL5,0.000170242,0.333333333,3.051094891
CPED1,0.000174703,0.333333333,3.100862641
DEFB126,0.000162866,0.333333333,2.96284008
NLRP12,0.000168748,0.333333333,3.03384207
DLX6,0.000168719,0.333333333,3.033510285
KCNH4,0.000169664,0.333333333,3.04445919
TBC1D17,0.000167954,0.333333333,3.02455209
TFCP2L1,0.000173491,0.333333333,3.087591241
SEC14L4,0.000167701,0.333333333,3.021566025
GFI1B,0.000169119,0.333333333,3.038155275
ASIC4,0.000163265,0.333333333,2.967816855
MEFV,0.000178444,0.333333333,3.140676841
PPARGC1A,0.000176554,0.333333333,3.120769741
MARK1,0.000174368,0.333333333,3.097213006
WNK2,0.000168776,0.333333333,3.034173855
NOSTRIN,0.000174917,0.333333333,3.103185136
DAK,0.000168634,0.333333333,3.03251493
LAMP5,0.000169722,0.333333333,3.04512276
OSBP2,0.000170999,0.333333333,3.059721301
RAB17,0.000169808,0.333333333,3.046118115
GDF9,0.000166003,0.333333333,3.00132714
CABP2,0.000169119,0.333333333,3.038155275
NARFL,0.000169434,0.333333333,3.04180491
ARPP21,0.000178063,0.333333333,3.136695421
PKD2L1,0.000171644,0.333333333,3.067020571
LRRK1,0.000167673,0.333333333,3.02123424
SLC25A21,0.000183117,0.333333333,3.188122097
GPR88,0.00016975,0.333333333,3.045454545
ALDH8A1,0.000176554,0.333333333,3.120769741
SLC27A5,0.000171969,0.333333333,3.070670206
PRDM9,0.000164501,0.333333333,2.983078965
SLC30A10,0.000176087,0.333333333,3.115792966
APOA2,0.000171468,0.333333333,3.065029861
SLC7A10,0.000167112,0.333333333,3.01459854
TMEM176B,0.000176866,0.333333333,3.124087591
MANSC1,0.000171057,0.333333333,3.060384871
DMGDH,0.00017331,0.333333333,3.085600531
A2M,0.000172028,0.333333333,3.071333776
CFHR5,0.000167252,0.333333333,3.016257465
PRDM5,0.000175285,0.333333333,3.107166556
TEX2,0.000176929,0.333333333,3.124751161
DOCK7,0.000173943,0.333333333,3.092568016
HRH3,0.000167729,0.333333333,3.02189781
SLC22A7,0.000168124,0.333333333,3.0265428
PRDM11,0.00017059,0.333333333,3.055076311
PGPEP1,0.000167392,0.333333333,3.01791639
RTP3,0.000172058,0.333333333,3.071665561
MILR1,0.000160694,0.333333333,2.935301924
ZNF668,0.000165071,0.333333333,2.99004645
USHBP1,0.000167448,0.333333333,3.01857996
BBS12,0.000169147,0.333333333,3.03848706
ALOXE3,0.000167001,0.333333333,3.0132714
ANGPT4,0.000167645,0.333333333,3.020902455
GSTA3,0.000173822,0.333333333,3.091240876
GFRA4,0.000168748,0.333333333,3.03384207
C7orf43,0.000172147,0.333333333,3.072660916
ABCC11,0.000163185,0.333333333,2.9668215
RAB25,0.000170532,0.333333333,3.054412741
PPARGC1B,0.000161342,0.333333333,2.943596549
MST1,0.000169837,0.333333333,3.0464499
CAMKV,0.000172236,0.333333333,3.073656271
RERGL,0.000174764,0.333333333,3.101526211
TMEM176A,0.000167448,0.333333333,3.01857996
CORIN,0.000171086,0.333333333,3.060716656
G6PC2,0.000168435,0.333333333,3.030192435
MARVELD3,0.000169033,0.333333333,3.03715992
BHMT2,0.000168124,0.333333333,3.0265428
A1CF,0.000183251,0.333333333,3.189449237
WNT5B,0.000171468,0.333333333,3.065029861
POMT2,0.000170503,0.333333333,3.054080956
BRSK1,0.000166417,0.333333333,3.006303915
KCNA7,0.000165893,0.333333333,3
SIGLEC5,0.000172563,0.333333333,3.077305906
NIPSNAP3B,0.000169033,0.333333333,3.03715992
HEMGN,0.000170155,0.333333333,3.050099536
MTA2,0.000168549,0.333333333,3.031519575
IL1RAPL2,0.000171851,0.333333333,3.069343066
MAP1LC3A,0.000169866,0.333333333,3.046781685
DNAJA4,0.000172652,0.333333333,3.078301261
COL27A1,0.000170678,0.333333333,3.056071666
PRB3,0.000168833,0.333333333,3.034837425
TMEM59L,0.000170213,0.333333333,3.050763106
HHLA2,0.000170126,0.333333333,3.04976775
UCK1,0.000164528,0.333333333,2.98341075
B4GALT7,0.000167673,0.333333333,3.02123424
ORM1,0.000174886,0.333333333,3.102853351
SH3BGRL2,0.000171321,0.333333333,3.063370936
CYP46A1,0.00016975,0.333333333,3.045454545
EFCAB6,0.000175994,0.333333333,3.114797611
TTPAL,0.000167224,0.333333333,3.01592568
BCO2,0.000167168,0.333333333,3.01526211
OGFOD2,0.000165536,0.333333333,2.995686795
SLC22A9,0.000171028,0.333333333,3.060053086
TRIM54,0.000167448,0.333333333,3.01857996
RAB3IL1,0.00017191,0.333333333,3.070006636
MEX3D,0.000163934,0.333333333,2.97611148
ABCG5,0.000172622,0.333333333,3.077969476
SLCO1B3,0.000172771,0.333333333,3.079628401
TOLLIP,0.00017452,0.333333333,3.098871931
PDE7B,0.000178253,0.333333333,3.138686131
INF2,0.000168209,0.333333333,3.027538155
CAMK2D,0.000185288,0.333333333,3.209356337
SPATC1L,0.000174856,0.333333333,3.102521566
B3GNT4,0.000165426,0.333333333,2.994359655
CORT,0.000167252,0.333333333,3.016257465
C3,0.000171438,0.333333333,3.064698076
SIRT4,0.000165153,0.333333333,2.991041805
DNAAF3,0.000161943,0.333333333,2.951227605
RETN,0.000170561,0.333333333,3.054744526
MYO3B,0.000172354,0.333333333,3.074983411
NPC1L1,0.000169808,0.333333333,3.046118115
CSRNP3,0.000171057,0.333333333,3.060384871
OXTR,0.000170503,0.333333333,3.054080956
RASAL1,0.000169147,0.333333333,3.03848706
NCS1,0.000172444,0.333333333,3.075978766
SORCS1,0.000175193,0.333333333,3.106171201
RBFOX1,0.000191755,0.5,3.269741208
TSPEAR,0.000171292,0.333333333,3.063039151
ADAMTS7,0.000166556,0.333333333,3.00796284
FLVCR2,0.000173551,0.333333333,3.088254811
LRFN2,0.000173883,0.333333333,3.091904446
WDR16,0.000168095,0.333333333,3.026211015
DBNDD1,0.000170184,0.333333333,3.050431321
OBP2A,0.000156617,0.333333333,2.881552754
AK5,0.000177211,0.333333333,3.127737226
GNG3,0.000177368,0.333333333,3.129396151
CSRNP1,0.00017301,0.333333333,3.082282681
REEP6,0.00016787,0.333333333,3.023556735
LACRT,0.000168067,0.333333333,3.02587923
FSCB,0.000174338,0.333333333,3.096881221
ALX4,0.000168748,0.333333333,3.03384207
SLC41A2,0.000177936,0.333333333,3.135368281
EHF,0.000170242,0.333333333,3.051094891
ERN2,0.000163613,0.333333333,2.97213006
TRMT61A,0.000167168,0.333333333,3.01526211
EBI3,0.000165948,0.333333333,3.00066357
DNAJC28,0.000174338,0.333333333,3.096881221
TMEM38A,0.000172384,0.333333333,3.075315196
ODAM,0.000167084,0.333333333,3.014266755
DPEP3,0.000168691,0.333333333,3.0331785
EMR3,0.000169262,0.333333333,3.0398142
C6orf15,0.000166861,0.333333333,3.011612475
NT5C,0.000161186,0.333333333,2.941605839
SLC22A16,0.000168805,0.333333333,3.03450564
PGBD5,0.000175716,0.333333333,3.111811546
STARD10,0.000165728,0.333333333,2.99800929
HBQ1,0.000171762,0.333333333,3.068347711
SMR3A,0.00016818,0.333333333,3.02720637
C7orf69,0.00016756,0.333333333,3.0199071
SUFU,0.000171174,0.333333333,3.061712011
PGLYRP3,0.000168039,0.333333333,3.025547445
TTC38,0.000167252,0.333333333,3.016257465
CEACAM21,0.000168577,0.333333333,3.03185136
ETNK2,0.000171644,0.333333333,3.067020571
SYBU,0.000177778,0.333333333,3.133709356
SLAMF8,0.00016603,0.333333333,3.001658925
HKDC1,0.0001703,0.333333333,3.051758461
FBXO2,0.000167392,0.333333333,3.01791639
PCTP,0.000170794,0.333333333,3.057398806
TMOD2,0.000169607,0.333333333,3.04379562
CCDC88B,0.000166556,0.333333333,3.00796284
HDAC10,0.000166168,0.333333333,3.00331785
APOA5,0.000165673,0.333333333,2.99734572
DAB1,0.000186672,0.5,3.222627737
HOXC8,0.000166889,0.333333333,3.01194426
CYP4F3,0.000169664,0.333333333,3.04445919
HSPB8,0.000170329,0.333333333,3.052090246
RNF128,0.00017304,0.333333333,3.082614466
MAP6,0.000170329,0.333333333,3.052090246
DECR2,0.000168492,0.333333333,3.030856005
BMP15,0.000174703,0.333333333,3.100862641
ACAD10,0.00016852,0.333333333,3.03118779
GSX1,0.000164853,0.333333333,2.98739217
B9D2,0.000165536,0.333333333,2.995686795
KCNN2,0.000179662,0.333333333,3.153284672
TSGA10,0.000171292,0.333333333,3.063039151
ESPN,0.000160617,0.333333333,2.934306569
METTL2B,0.00015748,0.333333333,2.893165229
SCIN,0.000166417,0.333333333,3.006303915
GSG1,0.000166834,0.333333333,3.01128069
NPDC1,0.000166196,0.333333333,3.003649635
CTD-3193O13.9,0.000162285,0.333333333,2.95554081
ABTB1,0.000165755,0.333333333,2.998341075
STXBP6,0.000177715,0.333333333,3.133045786
EVA1B,0.000171145,0.333333333,3.061380226
MTCP1,0.000163613,0.333333333,2.97213006
FERMT1,0.000168124,0.333333333,3.0265428
HEY1,0.000170853,0.333333333,3.058062376
SENP8,0.000166973,0.333333333,3.012939615
PRG3,0.000171321,0.333333333,3.063370936
IL25,0.000160565,0.333333333,2.933642999
MMAB,0.00016714,0.333333333,3.014930325
DGAT2,0.000167785,0.333333333,3.02256138
EPS8L2,0.000169005,0.333333333,3.036828135
KLHL26,0.000165371,0.333333333,2.993696085
C2orf54,0.000171939,0.333333333,3.070338421
HFE2,0.000171851,0.333333333,3.069343066
MYOT,0.000170823,0.333333333,3.057730591
ATP8B4,0.000173702,0.333333333,3.089913736
PLA2G12B,0.000169837,0.333333333,3.0464499
ODF3L2,0.000170911,0.333333333,3.058725946
RPRM,0.000191095,0.333333333,3.263769078
RAB26,0.000170242,0.333333333,3.051094891
STRA6,0.000169291,0.333333333,3.040145985
NKIRAS1,0.000168237,0.333333333,3.02786994
ASPN,0.000174734,0.333333333,3.101194426
RSPH6A,0.000168492,0.333333333,3.030856005
PDZD4,0.000157679,0.333333333,2.895819509
SLC46A1,0.000159898,0.333333333,2.925016589
TLR4,0.000179501,0.5,3.151625747
ADAMTS13,0.000161473,0.333333333,2.945255474
CGN,0.000169319,0.333333333,3.04047777
PLGLB2,0.000169808,0.333333333,3.046118115
TMEM53,0.000169895,0.333333333,3.04711347
TMEM140,0.00017188,0.333333333,3.069674851
FRS2,0.000164501,0.333333333,2.983078965
GSC2,0.000162655,0.333333333,2.9601858
NTM,0.000168719,0.333333333,3.033510285
RFPL3,0.000176274,0.333333333,3.117783676
MLPH,0.000171292,0.333333333,3.063039151
USH1G,0.000166917,0.333333333,3.012276045
IL22RA1,0.000168947,0.333333333,3.036164565
RAVER1,0.000159847,0.333333333,2.924353019
SNX22,0.000166973,0.333333333,3.012939615
A4GALT,0.000167954,0.333333333,3.02455209
RFPL2,0.000167448,0.333333333,3.01857996
INSL6,0.000170678,0.333333333,3.056071666
RMDN2,0.000171262,0.333333333,3.062707366
TMEM2,0.00016592,0.333333333,3.000331785
C2orf61,0.00017191,0.333333333,3.070006636
ZDHHC24,0.000151126,0.333333333,2.804578633
GLTPD2,0.000155594,0.333333333,2.867617784
DLK2,0.000166279,0.333333333,3.00464499
CFL2,0.000169779,0.333333333,3.04578633
C20orf26,0.00017188,0.333333333,3.069674851
CARD9,0.000167954,0.333333333,3.02455209
ST6GALNAC5,0.000177242,0.333333333,3.128069011
VSIG10,0.00016581,0.333333333,2.999004645
LHX3,0.000169578,0.333333333,3.043463835
ARHGDIG,0.000170329,0.333333333,3.052090246
SRCIN1,0.000176835,0.333333333,3.123755806
PQLC2,0.000162522,0.333333333,2.958526875
GRAMD1C,0.000168606,0.333333333,3.032183145
HUNK,0.000176772,0.333333333,3.123092236
UPK3B,0.000171674,0.333333333,3.067352356
ENKD1,0.000161108,0.333333333,2.940610484
GPC6,0.00018315,0.5,3.188453882
SLC35D3,0.000161316,0.333333333,2.943264764
KRT23,0.000168833,0.333333333,3.034837425
ANKRD35,0.000164042,0.333333333,2.97743862
CXorf36,0.000172147,0.333333333,3.072660916
C7orf10,0.000180213,0.333333333,3.158925017
ST6GALNAC6,0.000170619,0.333333333,3.055408096
SIL1,0.00017191,0.333333333,3.070006636
LENEP,0.000165948,0.333333333,3.00066357
SLC25A47,0.000157729,0.333333333,2.896483079
STMN4,0.000170648,0.333333333,3.055739881
RILP,0.000168095,0.333333333,3.026211015
SLC23A1,0.000158328,0.333333333,2.904445919
CNKSR3,0.000171116,0.333333333,3.061048441
TNFSF18,0.00017328,0.333333333,3.085268746
SH3TC2,0.000174338,0.333333333,3.096881221
ZNF34,0.000165125,0.333333333,2.99071002
ART5,0.000166861,0.333333333,3.011612475
VSX1,0.000161891,0.333333333,2.950564035
UCP1,0.00017301,0.333333333,3.082282681
HDHD3,0.000169981,0.333333333,3.048108825
C17orf70,0.000153917,0.333333333,2.844392833
SLC25A23,0.000168606,0.333333333,3.032183145
WNT3,0.000168265,0.333333333,3.028201725
VRTN,0.000171497,0.333333333,3.065361646
PRSS21,0.000167983,0.333333333,3.024883875
ATAD3A,0.000164799,0.333333333,2.9867286
TMEM132D,0.000174398,0.333333333,3.097544791
CYP39A1,0.000174795,0.333333333,3.101857996
TREX2,0.00016975,0.333333333,3.045454545
OTUD7B,0.000165125,0.333333333,2.99071002
ANKRD2,0.000169119,0.333333333,3.038155275
IL17RC,0.000168577,0.333333333,3.03185136
G6PD,0.000167983,0.333333333,3.024883875
MPND,0.000167252,0.333333333,3.016257465
PMFBP1,0.000173702,0.333333333,3.089913736
PLA2G3,0.000162364,0.333333333,2.956536165
GALNT6,0.00017001,0.333333333,3.04844061
SLC5A7,0.000168719,0.333333333,3.033510285
VPREB3,0.000168634,0.333333333,3.03251493
GPR110,0.00017307,0.333333333,3.082946251
CCR10,0.000167336,0.333333333,3.01725282
ZSCAN5A,0.000167757,0.333333333,3.022229595
NOC4L,0.000165755,0.333333333,2.998341075
FZD4,0.000173883,0.333333333,3.091904446
DYX1C1,0.000173521,0.333333333,3.087923026
CARD14,0.000168237,0.333333333,3.02786994
CMAS,0.000171057,0.333333333,3.060384871
FOXRED2,0.000167112,0.333333333,3.01459854
PCDH11X,0.00017343,0.333333333,3.086927671
DENND5B,0.000174642,0.333333333,3.100199071
ANGPTL3,0.000168691,0.333333333,3.0331785
ACOT12,0.000160282,0.333333333,2.929993364
POPDC3,0.000172951,0.333333333,3.081619111
SLC24A3,0.000176398,0.333333333,3.119110816
ACPT,0.000166611,0.333333333,3.00862641
TUBAL3,0.00016909,0.333333333,3.03782349
PIGS,0.000164799,0.333333333,2.9867286
MYPN,0.000166694,0.333333333,3.009621765
FBXO27,0.000165262,0.333333333,2.992368945
KANSL1L,0.000156519,0.333333333,2.880225614
KRTAP3-1,0.000154943,0.333333333,2.858659589
GRHL2,0.000172087,0.333333333,3.071997346
SCG3,0.00017334,0.333333333,3.085932316
FAM196A,0.000154226,0.333333333,2.848706038
DPF3,0.000185014,0.5,3.206702057
TM6SF2,0.000165975,0.333333333,3.000995355
SIRPG,0.00016559,0.333333333,2.996350365
ZNF354C,0.000171969,0.333333333,3.070670206
TRDN,0.00017934,0.333333333,3.149966821
OPALIN,0.00016818,0.333333333,3.02720637
LHFPL4,0.000158554,0.333333333,2.907431984
